country,scene_type,lat,lon
Philippines,countryside,16.3903859,120.50399610000001
Philippines,countryside,18.512849799999998,120.9967885
Philippines,countryside,13.0140196,124.098767
Philippines,countryside,9.625166399999996,125.55282869999999
Philippines,countryside,9.455533299999999,125.57287210000001
Philippines,countryside,13.9245069,121.41211969999999
Philippines,countryside,16.3410326,120.5575577
Philippines,countryside,15.278565299999997,121.0067835
Philippines,countryside,16.11143209999999,120.7376564
Philippines,countryside,16.408721300000003,120.6186101
Philippines,countryside,16.3839059,120.6449081
Philippines,countryside,16.363473,120.66555500000001
Philippines,countryside,16.383285999999995,120.72272850000002
Philippines,countryside,16.358088800000004,120.7151489
Philippines,countryside,16.4249976,120.5675637
Philippines,countryside,15.3943734,120.9560754
Philippines,countryside,16.4634943,120.5964722
Philippines,countryside,15.4552262,120.94536590000001
